elementName,weatherElement_Id,location_Id
"平均相對濕度",4062,225
"最小相對濕度",4063,225
"最小相對濕度日期",4064,225
"測站氣壓",4065,225
"降水日數",4066,225
"日照時數",4067,225
"平均溫度",4068,226
"最高溫度",4069,226
"最高溫度日期",4070,226
"最低溫度",4071,226
"最低溫度日期",4072,226
"降水量",4073,226
"最大10分鐘風風速",4074,226
"最大10分鐘風風向",4075,226
"最大10分鐘風日期",4076,226
"最大瞬間風風速",4077,226
"最大瞬間風風向",4078,226
"最大瞬間風日期",4079,226
"平均相對濕度",4080,226
"最小相對濕度",4081,226
"最小相對濕度日期",4082,226
"測站氣壓",4083,226
"降水日數",4084,226
"日照時數",4085,226
"平均溫度",4086,227
"最高溫度",4087,227
"最高溫度日期",4088,227
"最低溫度",4089,227
"最低溫度日期",4090,227
"降水量",4091,227
"最大10分鐘風風速",4092,227
"最大10分鐘風風向",4093,227
"最大10分鐘風日期",4094,227
"最大瞬間風風速",4095,227
"最大瞬間風風向",4096,227
"最大瞬間風日期",4097,227
"平均相對濕度",4098,227
"最小相對濕度",4099,227
"最小相對濕度日期",4100,227
"測站氣壓",4101,227
"降水日數",4102,227
"日照時數",4103,227
"平均溫度",4104,228
"最高溫度",4105,228
"最高溫度日期",4106,228
"最低溫度",4107,228
"最低溫度日期",4108,228
"降水量",4109,228
"最大10分鐘風風速",4110,228
"最大10分鐘風風向",4111,228
"最大10分鐘風日期",4112,228
"最大瞬間風風速",4113,228
"最大瞬間風風向",4114,228
"最大瞬間風日期",4115,228
"平均相對濕度",4116,228
"最小相對濕度",4117,228
"最小相對濕度日期",4118,228
"測站氣壓",4119,228
"降水日數",4120,228
"日照時數",4121,228
"平均溫度",4122,229
"最高溫度",4123,229
"最高溫度日期",4124,229
"最低溫度",4125,229
"最低溫度日期",4126,229
"降水量",4127,229
"最大10分鐘風風速",4128,229
"最大10分鐘風風向",4129,229
"最大10分鐘風日期",4130,229
"最大瞬間風風速",4131,229
"最大瞬間風風向",4132,229
"最大瞬間風日期",4133,229
"平均相對濕度",4134,229
"最小相對濕度",4135,229
"最小相對濕度日期",4136,229
"測站氣壓",4137,229
"降水日數",4138,229
"日照時數",4139,229
"平均溫度",4140,230
"最高溫度",4141,230
"最高溫度日期",4142,230
"最低溫度",4143,230
"最低溫度日期",4144,230
"降水量",4145,230
"最大10分鐘風風速",4146,230
"最大10分鐘風風向",4147,230
"最大10分鐘風日期",4148,230
"最大瞬間風風速",4149,230
"最大瞬間風風向",4150,230
"最大瞬間風日期",4151,230
"平均相對濕度",4152,230
"最小相對濕度",4153,230
"最小相對濕度日期",4154,230
"測站氣壓",4155,230
"降水日數",4156,230
"日照時數",4157,230
"平均溫度",4158,231
"最高溫度",4159,231
"最高溫度日期",4160,231
"最低溫度",4161,231
"最低溫度日期",4162,231
"降水量",4163,231
"最大10分鐘風風速",4164,231
"最大10分鐘風風向",4165,231
"最大10分鐘風日期",4166,231
"最大瞬間風風速",4167,231
"最大瞬間風風向",4168,231
"最大瞬間風日期",4169,231
"平均相對濕度",4170,231
"最小相對濕度",4171,231
"最小相對濕度日期",4172,231
"測站氣壓",4173,231
"降水日數",4174,231
"日照時數",4175,231
"平均溫度",4176,232
"最高溫度",4177,232
"最高溫度日期",4178,232
"最低溫度",4179,232
"最低溫度日期",4180,232
"降水量",4181,232
"最大10分鐘風風速",4182,232
"最大10分鐘風風向",4183,232
"最大10分鐘風日期",4184,232
"最大瞬間風風速",4185,232
"最大瞬間風風向",4186,232
"最大瞬間風日期",4187,232
"平均相對濕度",4188,232
"最小相對濕度",4189,232
"最小相對濕度日期",4190,232
"測站氣壓",4191,232
"降水日數",4192,232
"日照時數",4193,232
"平均溫度",4194,233
"最高溫度",4195,233
"最高溫度日期",4196,233
"最低溫度",4197,233
"最低溫度日期",4198,233
"降水量",4199,233
"最大10分鐘風風速",4200,233
"最大10分鐘風風向",4201,233
"最大10分鐘風日期",4202,233
"最大瞬間風風速",4203,233
"最大瞬間風風向",4204,233
"最大瞬間風日期",4205,233
"平均相對濕度",4206,233
"最小相對濕度",4207,233
"最小相對濕度日期",4208,233
"測站氣壓",4209,233
"降水日數",4210,233
"日照時數",4211,233
"平均溫度",4212,234
"最高溫度",4213,234
"最高溫度日期",4214,234
"最低溫度",4215,234
"最低溫度日期",4216,234
"降水量",4217,234
"最大10分鐘風風速",4218,234
"最大10分鐘風風向",4219,234
"最大10分鐘風日期",4220,234
"最大瞬間風風速",4221,234
"最大瞬間風風向",4222,234
"最大瞬間風日期",4223,234
"平均相對濕度",4224,234
"最小相對濕度",4225,234
"最小相對濕度日期",4226,234
"測站氣壓",4227,234
"降水日數",4228,234
"日照時數",4229,234
"平均溫度",4230,235
"最高溫度",4231,235
"最高溫度日期",4232,235
"最低溫度",4233,235
"最低溫度日期",4234,235
"降水量",4235,235
"最大10分鐘風風速",4236,235
"最大10分鐘風風向",4237,235
"最大10分鐘風日期",4238,235
"最大瞬間風風速",4239,235
"最大瞬間風風向",4240,235
"最大瞬間風日期",4241,235
"平均相對濕度",4242,235
"最小相對濕度",4243,235
"最小相對濕度日期",4244,235
"測站氣壓",4245,235
"降水日數",4246,235
"日照時數",4247,235
"平均溫度",4248,236
"最高溫度",4249,236
"最高溫度日期",4250,236
"最低溫度",4251,236
"最低溫度日期",4252,236
"降水量",4253,236
"最大10分鐘風風速",4254,236
"最大10分鐘風風向",4255,236
"最大10分鐘風日期",4256,236
"最大瞬間風風速",4257,236
"最大瞬間風風向",4258,236
"最大瞬間風日期",4259,236
"平均相對濕度",4260,236
"最小相對濕度",4261,236
"最小相對濕度日期",4262,236
"測站氣壓",4263,236
"降水日數",4264,236
"日照時數",4265,236
"平均溫度",4266,237
"最高溫度",4267,237
"最高溫度日期",4268,237
"最低溫度",4269,237
"最低溫度日期",4270,237
"降水量",4271,237
"最大10分鐘風風速",4272,237
"最大10分鐘風風向",4273,237
"最大10分鐘風日期",4274,237
"最大瞬間風風速",4275,237
"最大瞬間風風向",4276,237
"最大瞬間風日期",4277,237
"平均相對濕度",4278,237
"最小相對濕度",4279,237
"最小相對濕度日期",4280,237
"測站氣壓",4281,237
"降水日數",4282,237
"日照時數",4283,237
"平均溫度",4284,238
"最高溫度",4285,238
"最高溫度日期",4286,238
"最低溫度",4287,238
"最低溫度日期",4288,238
"降水量",4289,238
"最大10分鐘風風速",4290,238
"最大10分鐘風風向",4291,238
"最大10分鐘風日期",4292,238
"最大瞬間風風速",4293,238
"最大瞬間風風向",4294,238
"最大瞬間風日期",4295,238
"平均相對濕度",4296,238
"最小相對濕度",4297,238
"最小相對濕度日期",4298,238
"測站氣壓",4299,238
"降水日數",4300,238
"日照時數",4301,238
"平均溫度",4302,239
"最高溫度",4303,239
"最高溫度日期",4304,239
"最低溫度",4305,239
"最低溫度日期",4306,239
"降水量",4307,239
"最大10分鐘風風速",4308,239
"最大10分鐘風風向",4309,239
"最大10分鐘風日期",4310,239
"最大瞬間風風速",4311,239
"最大瞬間風風向",4312,239
"最大瞬間風日期",4313,239
"平均相對濕度",4314,239
"最小相對濕度",4315,239
"最小相對濕度日期",4316,239
"測站氣壓",4317,239
"降水日數",4318,239
"日照時數",4319,239
"平均溫度",4320,240
"最高溫度",4321,240
"最高溫度日期",4322,240
"最低溫度",4323,240
"最低溫度日期",4324,240
"降水量",4325,240
"最大10分鐘風風速",4326,240
"最大10分鐘風風向",4327,240
"最大10分鐘風日期",4328,240
"最大瞬間風風速",4329,240
"最大瞬間風風向",4330,240
"最大瞬間風日期",4331,240
"平均相對濕度",4332,240
"最小相對濕度",4333,240
"最小相對濕度日期",4334,240
"測站氣壓",4335,240
"降水日數",4336,240
"日照時數",4337,240
"平均溫度",4338,241
"最高溫度",4339,241
"最高溫度日期",4340,241
"最低溫度",4341,241
"最低溫度日期",4342,241
"降水量",4343,241
"最大10分鐘風風速",4344,241
"最大10分鐘風風向",4345,241
"最大10分鐘風日期",4346,241
"最大瞬間風風速",4347,241
"最大瞬間風風向",4348,241
"最大瞬間風日期",4349,241
"平均相對濕度",4350,241
"最小相對濕度",4351,241
"最小相對濕度日期",4352,241
"測站氣壓",4353,241
"降水日數",4354,241
"日照時數",4355,241
"平均溫度",4356,242
"最高溫度",4357,242
"最高溫度日期",4358,242
"最低溫度",4359,242
"最低溫度日期",4360,242
"降水量",4361,242
"最大10分鐘風風速",4362,242
"最大10分鐘風風向",4363,242
"最大10分鐘風日期",4364,242
"最大瞬間風風速",4365,242
"最大瞬間風風向",4366,242
"最大瞬間風日期",4367,242
"平均相對濕度",4368,242
"最小相對濕度",4369,242
"最小相對濕度日期",4370,242
"測站氣壓",4371,242
"降水日數",4372,242
"日照時數",4373,242
"平均溫度",4374,243
"最高溫度",4375,243
"最高溫度日期",4376,243
"最低溫度",4377,243
"最低溫度日期",4378,243
"降水量",4379,243
"最大10分鐘風風速",4380,243
"最大10分鐘風風向",4381,243
"最大10分鐘風日期",4382,243
"最大瞬間風風速",4383,243
"最大瞬間風風向",4384,243
"最大瞬間風日期",4385,243
"平均相對濕度",4386,243
"最小相對濕度",4387,243
"最小相對濕度日期",4388,243
"測站氣壓",4389,243
"降水日數",4390,243
"日照時數",4391,243
"平均溫度",4392,244
"最高溫度",4393,244
"最高溫度日期",4394,244
"最低溫度",4395,244
"最低溫度日期",4396,244
"降水量",4397,244
"最大10分鐘風風速",4398,244
"最大10分鐘風風向",4399,244
"最大10分鐘風日期",4400,244
"最大瞬間風風速",4401,244
"最大瞬間風風向",4402,244
"最大瞬間風日期",4403,244
"平均相對濕度",4404,244
"最小相對濕度",4405,244
"最小相對濕度日期",4406,244
"測站氣壓",4407,244
"降水日數",4408,244
"日照時數",4409,244
"平均溫度",4410,245
"最高溫度",4411,245
"最高溫度日期",4412,245
"最低溫度",4413,245
"最低溫度日期",4414,245
"降水量",4415,245
"最大10分鐘風風速",4416,245
"最大10分鐘風風向",4417,245
"最大10分鐘風日期",4418,245
"最大瞬間風風速",4419,245
"最大瞬間風風向",4420,245
"最大瞬間風日期",4421,245
"平均相對濕度",4422,245
"最小相對濕度",4423,245
"最小相對濕度日期",4424,245
"測站氣壓",4425,245
"降水日數",4426,245
"日照時數",4427,245
"平均溫度",4428,246
"最高溫度",4429,246
"最高溫度日期",4430,246
"最低溫度",4431,246
"最低溫度日期",4432,246
"降水量",4433,246
"最大10分鐘風風速",4434,246
"最大10分鐘風風向",4435,246
"最大10分鐘風日期",4436,246
"最大瞬間風風速",4437,246
"最大瞬間風風向",4438,246
"最大瞬間風日期",4439,246
"平均相對濕度",4440,246
"最小相對濕度",4441,246
"最小相對濕度日期",4442,246
"測站氣壓",4443,246
"降水日數",4444,246
"日照時數",4445,246
"平均溫度",4446,247
"最高溫度",4447,247
"最高溫度日期",4448,247
"最低溫度",4449,247
"最低溫度日期",4450,247
"降水量",4451,247
"最大10分鐘風風速",4452,247
"最大10分鐘風風向",4453,247
"最大10分鐘風日期",4454,247
"最大瞬間風風速",4455,247
"最大瞬間風風向",4456,247
"最大瞬間風日期",4457,247
"平均相對濕度",4458,247
"最小相對濕度",4459,247
"最小相對濕度日期",4460,247
"測站氣壓",4461,247
"降水日數",4462,247
"日照時數",4463,247
"平均溫度",4464,248
"最高溫度",4465,248
"最高溫度日期",4466,248
"最低溫度",4467,248
"最低溫度日期",4468,248
"降水量",4469,248
"最大10分鐘風風速",4470,248
"最大10分鐘風風向",4471,248
"最大10分鐘風日期",4472,248
"最大瞬間風風速",4473,248
"最大瞬間風風向",4474,248
"最大瞬間風日期",4475,248
"平均相對濕度",4476,248
"最小相對濕度",4477,248
"最小相對濕度日期",4478,248
"測站氣壓",4479,248
"降水日數",4480,248
"日照時數",4481,248
"平均溫度",4482,249
"最高溫度",4483,249
"最高溫度日期",4484,249
"最低溫度",4485,249
"最低溫度日期",4486,249
"降水量",4487,249
"最大10分鐘風風速",4488,249
"最大10分鐘風風向",4489,249
"最大10分鐘風日期",4490,249
"最大瞬間風風速",4491,249
"最大瞬間風風向",4492,249
"最大瞬間風日期",4493,249
"平均相對濕度",4494,249
"最小相對濕度",4495,249
"最小相對濕度日期",4496,249
"測站氣壓",4497,249
"降水日數",4498,249
"日照時數",4499,249
"平均溫度",4500,250
"最高溫度",4501,250
"最高溫度日期",4502,250
"最低溫度",4503,250
"最低溫度日期",4504,250
"降水量",4505,250
"最大10分鐘風風速",4506,250
"最大10分鐘風風向",4507,250
"最大10分鐘風日期",4508,250
"最大瞬間風風速",4509,250
"最大瞬間風風向",4510,250
"最大瞬間風日期",4511,250
"平均相對濕度",4512,250
"最小相對濕度",4513,250
"最小相對濕度日期",4514,250
"測站氣壓",4515,250
"降水日數",4516,250
"日照時數",4517,250
"平均溫度",4518,251
"最高溫度",4519,251
"最高溫度日期",4520,251
"最低溫度",4521,251
"最低溫度日期",4522,251
"降水量",4523,251
"最大10分鐘風風速",4524,251
"最大10分鐘風風向",4525,251
"最大10分鐘風日期",4526,251
"最大瞬間風風速",4527,251
"最大瞬間風風向",4528,251
"最大瞬間風日期",4529,251
"平均相對濕度",4530,251
"最小相對濕度",4531,251
"最小相對濕度日期",4532,251
"測站氣壓",4533,251
"降水日數",4534,251
"日照時數",4535,251
"平均溫度",4536,252
"最高溫度",4537,252
"最高溫度日期",4538,252
"最低溫度",4539,252
"最低溫度日期",4540,252
"降水量",4541,252
"最大10分鐘風風速",4542,252
"最大10分鐘風風向",4543,252
"最大10分鐘風日期",4544,252
"最大瞬間風風速",4545,252
"最大瞬間風風向",4546,252
"最大瞬間風日期",4547,252
"平均相對濕度",4548,252
"最小相對濕度",4549,252
"最小相對濕度日期",4550,252
"測站氣壓",4551,252
"降水日數",4552,252
"日照時數",4553,252
"平均溫度",4554,253
"最高溫度",4555,253
"最高溫度日期",4556,253
"最低溫度",4557,253
"最低溫度日期",4558,253
"降水量",4559,253
"最大10分鐘風風速",4560,253
"最大10分鐘風風向",4561,253
"最大10分鐘風日期",4562,253
"最大瞬間風風速",4563,253
"最大瞬間風風向",4564,253
"最大瞬間風日期",4565,253
"平均相對濕度",4566,253
"最小相對濕度",4567,253
"最小相對濕度日期",4568,253
"測站氣壓",4569,253
"降水日數",4570,253
"日照時數",4571,253
"平均溫度",4572,254
"最高溫度",4573,254
"最高溫度日期",4574,254
"最低溫度",4575,254
"最低溫度日期",4576,254
"降水量",4577,254
"最大10分鐘風風速",4578,254
"最大10分鐘風風向",4579,254
"最大10分鐘風日期",4580,254
"最大瞬間風風速",4581,254
"最大瞬間風風向",4582,254
"最大瞬間風日期",4583,254
"平均相對濕度",4584,254
"最小相對濕度",4585,254
"最小相對濕度日期",4586,254
"測站氣壓",4587,254
"降水日數",4588,254
"日照時數",4589,254
"平均溫度",4590,255
"最高溫度",4591,255
"最高溫度日期",4592,255
"最低溫度",4593,255
"最低溫度日期",4594,255
"降水量",4595,255
"最大10分鐘風風速",4596,255
"最大10分鐘風風向",4597,255
"最大10分鐘風日期",4598,255
"最大瞬間風風速",4599,255
"最大瞬間風風向",4600,255
"最大瞬間風日期",4601,255
"平均相對濕度",4602,255
"最小相對濕度",4603,255
"最小相對濕度日期",4604,255
"測站氣壓",4605,255
"降水日數",4606,255
"日照時數",4607,255
"平均溫度",4608,256
"最高溫度",4609,256
"最高溫度日期",4610,256
"最低溫度",4611,256
"最低溫度日期",4612,256
"降水量",4613,256
"最大10分鐘風風速",4614,256
"最大10分鐘風風向",4615,256
"最大10分鐘風日期",4616,256
"最大瞬間風風速",4617,256
"最大瞬間風風向",4618,256
"最大瞬間風日期",4619,256
"平均相對濕度",4620,256
"最小相對濕度",4621,256
"最小相對濕度日期",4622,256
"測站氣壓",4623,256
"降水日數",4624,256
"日照時數",4625,256
"平均溫度",4626,257
"最高溫度",4627,257
"最高溫度日期",4628,257
"最低溫度",4629,257
"最低溫度日期",4630,257
"降水量",4631,257
"最大10分鐘風風速",4632,257
"最大10分鐘風風向",4633,257
"最大10分鐘風日期",4634,257
"最大瞬間風風速",4635,257
"最大瞬間風風向",4636,257
"最大瞬間風日期",4637,257
"平均相對濕度",4638,257
"最小相對濕度",4639,257
"最小相對濕度日期",4640,257
"測站氣壓",4641,257
"降水日數",4642,257
"日照時數",4643,257
"平均溫度",4644,258
"最高溫度",4645,258
"最高溫度日期",4646,258
"最低溫度",4647,258
"最低溫度日期",4648,258
"降水量",4649,258
"最大10分鐘風風速",4650,258
"最大10分鐘風風向",4651,258
"最大10分鐘風日期",4652,258
"最大瞬間風風速",4653,258
"最大瞬間風風向",4654,258
"最大瞬間風日期",4655,258
"平均相對濕度",4656,258
"最小相對濕度",4657,258
"最小相對濕度日期",4658,258
"測站氣壓",4659,258
"降水日數",4660,258
"日照時數",4661,258
"平均溫度",4662,259
"最高溫度",4663,259
"最高溫度日期",4664,259
"最低溫度",4665,259
"最低溫度日期",4666,259
"降水量",4667,259
"最大10分鐘風風速",4668,259
"最大10分鐘風風向",4669,259
"最大10分鐘風日期",4670,259
"最大瞬間風風速",4671,259
"最大瞬間風風向",4672,259
"最大瞬間風日期",4673,259
"平均相對濕度",4674,259
"最小相對濕度",4675,259
"最小相對濕度日期",4676,259
"測站氣壓",4677,259
"降水日數",4678,259
"日照時數",4679,259
"平均溫度",4680,260
"最高溫度",4681,260
"最高溫度日期",4682,260
"最低溫度",4683,260
"最低溫度日期",4684,260
"降水量",4685,260
"最大10分鐘風風速",4686,260
"最大10分鐘風風向",4687,260
"最大10分鐘風日期",4688,260
"最大瞬間風風速",4689,260
"最大瞬間風風向",4690,260
"最大瞬間風日期",4691,260
"平均相對濕度",4692,260
"最小相對濕度",4693,260
"最小相對濕度日期",4694,260
"測站氣壓",4695,260
"降水日數",4696,260
"日照時數",4697,260
"平均溫度",4698,261
"最高溫度",4699,261
"最高溫度日期",4700,261
"最低溫度",4701,261
"最低溫度日期",4702,261
"降水量",4703,261
"最大10分鐘風風速",4704,261
"最大10分鐘風風向",4705,261
"最大10分鐘風日期",4706,261
"最大瞬間風風速",4707,261
"最大瞬間風風向",4708,261
"最大瞬間風日期",4709,261
"平均相對濕度",4710,261
"最小相對濕度",4711,261
"最小相對濕度日期",4712,261
"測站氣壓",4713,261
"降水日數",4714,261
"日照時數",4715,261
"平均溫度",4716,262
"最高溫度",4717,262
"最高溫度日期",4718,262
"最低溫度",4719,262
"最低溫度日期",4720,262
"降水量",4721,262
"最大10分鐘風風速",4722,262
"最大10分鐘風風向",4723,262
"最大10分鐘風日期",4724,262
"最大瞬間風風速",4725,262
"最大瞬間風風向",4726,262
"最大瞬間風日期",4727,262
"平均相對濕度",4728,262
"最小相對濕度",4729,262
"最小相對濕度日期",4730,262
"測站氣壓",4731,262
"降水日數",4732,262
"日照時數",4733,262
"平均溫度",4734,263
"最高溫度",4735,263
"最高溫度日期",4736,263
"最低溫度",4737,263
"最低溫度日期",4738,263
"降水量",4739,263
"最大10分鐘風風速",4740,263
"最大10分鐘風風向",4741,263
"最大10分鐘風日期",4742,263
"最大瞬間風風速",4743,263
"最大瞬間風風向",4744,263
"最大瞬間風日期",4745,263
"平均相對濕度",4746,263
"最小相對濕度",4747,263
"最小相對濕度日期",4748,263
"測站氣壓",4749,263
"降水日數",4750,263
"日照時數",4751,263
"平均溫度",4752,264
"最高溫度",4753,264
"最高溫度日期",4754,264
"最低溫度",4755,264
"最低溫度日期",4756,264
"降水量",4757,264
"最大10分鐘風風速",4758,264
"最大10分鐘風風向",4759,264
"最大10分鐘風日期",4760,264
"最大瞬間風風速",4761,264
"最大瞬間風風向",4762,264
"最大瞬間風日期",4763,264
"平均相對濕度",4764,264
"最小相對濕度",4765,264
"最小相對濕度日期",4766,264
"測站氣壓",4767,264
"降水日數",4768,264
"日照時數",4769,264
"平均溫度",4770,265
"最高溫度",4771,265
"最高溫度日期",4772,265
"最低溫度",4773,265
"最低溫度日期",4774,265
"降水量",4775,265
"最大10分鐘風風速",4776,265
"最大10分鐘風風向",4777,265
"最大10分鐘風日期",4778,265
"最大瞬間風風速",4779,265
"最大瞬間風風向",4780,265
"最大瞬間風日期",4781,265
"平均相對濕度",4782,265
"最小相對濕度",4783,265
"最小相對濕度日期",4784,265
"測站氣壓",4785,265
"降水日數",4786,265
"日照時數",4787,265
"平均溫度",4788,266
"最高溫度",4789,266
"最高溫度日期",4790,266
"最低溫度",4791,266
"最低溫度日期",4792,266
"降水量",4793,266
"最大10分鐘風風速",4794,266
"最大10分鐘風風向",4795,266
"最大10分鐘風日期",4796,266
"最大瞬間風風速",4797,266
"最大瞬間風風向",4798,266
"最大瞬間風日期",4799,266
"平均相對濕度",4800,266
"最小相對濕度",4801,266
"最小相對濕度日期",4802,266
"測站氣壓",4803,266
"降水日數",4804,266
"日照時數",4805,266
"平均溫度",4806,267
"最高溫度",4807,267
"最高溫度日期",4808,267
"最低溫度",4809,267
"最低溫度日期",4810,267
"降水量",4811,267
"最大10分鐘風風速",4812,267
"最大10分鐘風風向",4813,267
"最大10分鐘風日期",4814,267
"最大瞬間風風速",4815,267
"最大瞬間風風向",4816,267
"最大瞬間風日期",4817,267
"平均相對濕度",4818,267
"最小相對濕度",4819,267
"最小相對濕度日期",4820,267
"測站氣壓",4821,267
"降水日數",4822,267
"日照時數",4823,267
"平均溫度",4824,268
"最高溫度",4825,268
"最高溫度日期",4826,268
"最低溫度",4827,268
"最低溫度日期",4828,268
"降水量",4829,268
"最大10分鐘風風速",4830,268
"最大10分鐘風風向",4831,268
"最大10分鐘風日期",4832,268
"最大瞬間風風速",4833,268
"最大瞬間風風向",4834,268
"最大瞬間風日期",4835,268
"平均相對濕度",4836,268
"最小相對濕度",4837,268
"最小相對濕度日期",4838,268
"測站氣壓",4839,268
"降水日數",4840,268
"日照時數",4841,268
"平均溫度",4842,269
"最高溫度",4843,269
"最高溫度日期",4844,269
"最低溫度",4845,269
"最低溫度日期",4846,269
"降水量",4847,269
"最大10分鐘風風速",4848,269
"最大10分鐘風風向",4849,269
"最大10分鐘風日期",4850,269
"最大瞬間風風速",4851,269
"最大瞬間風風向",4852,269
"最大瞬間風日期",4853,269
"平均相對濕度",4854,269
"最小相對濕度",4855,269
"最小相對濕度日期",4856,269
"測站氣壓",4857,269
"降水日數",4858,269
"日照時數",4859,269
"平均溫度",4860,270
"最高溫度",4861,270
"最高溫度日期",4862,270
"最低溫度",4863,270
"最低溫度日期",4864,270
"降水量",4865,270
"最大10分鐘風風速",4866,270
"最大10分鐘風風向",4867,270
"最大10分鐘風日期",4868,270
"最大瞬間風風速",4869,270
"最大瞬間風風向",4870,270
"最大瞬間風日期",4871,270
"平均相對濕度",4872,270
"最小相對濕度",4873,270
"最小相對濕度日期",4874,270
"測站氣壓",4875,270
"降水日數",4876,270
"日照時數",4877,270
"平均溫度",4878,271
"最高溫度",4879,271
"最高溫度日期",4880,271
"最低溫度",4881,271
"最低溫度日期",4882,271
"降水量",4883,271
"最大10分鐘風風速",4884,271
"最大10分鐘風風向",4885,271
"最大10分鐘風日期",4886,271
"最大瞬間風風速",4887,271
"最大瞬間風風向",4888,271
"最大瞬間風日期",4889,271
"平均相對濕度",4890,271
"最小相對濕度",4891,271
"最小相對濕度日期",4892,271
"測站氣壓",4893,271
"降水日數",4894,271
"日照時數",4895,271
"平均溫度",4896,272
"最高溫度",4897,272
"最高溫度日期",4898,272
"最低溫度",4899,272
"最低溫度日期",4900,272
"降水量",4901,272
"最大10分鐘風風速",4902,272
"最大10分鐘風風向",4903,272
"最大10分鐘風日期",4904,272
"最大瞬間風風速",4905,272
"最大瞬間風風向",4906,272
"最大瞬間風日期",4907,272
"平均相對濕度",4908,272
"最小相對濕度",4909,272
"最小相對濕度日期",4910,272
"測站氣壓",4911,272
"降水日數",4912,272
"日照時數",4913,272
"平均溫度",4914,273
"最高溫度",4915,273
"最高溫度日期",4916,273
"最低溫度",4917,273
"最低溫度日期",4918,273
"降水量",4919,273
"最大10分鐘風風速",4920,273
"最大10分鐘風風向",4921,273
"最大10分鐘風日期",4922,273
"最大瞬間風風速",4923,273
"最大瞬間風風向",4924,273
"最大瞬間風日期",4925,273
"平均相對濕度",4926,273
"最小相對濕度",4927,273
"最小相對濕度日期",4928,273
"測站氣壓",4929,273
"降水日數",4930,273
"日照時數",4931,273
"平均溫度",4932,274
"最高溫度",4933,274
"最高溫度日期",4934,274
"最低溫度",4935,274
"最低溫度日期",4936,274
"降水量",4937,274
"最大10分鐘風風速",4938,274
"最大10分鐘風風向",4939,274
"最大10分鐘風日期",4940,274
"最大瞬間風風速",4941,274
"最大瞬間風風向",4942,274
"最大瞬間風日期",4943,274
"平均相對濕度",4944,274
"最小相對濕度",4945,274
"最小相對濕度日期",4946,274
"測站氣壓",4947,274
"降水日數",4948,274
"日照時數",4949,274
"平均溫度",4950,275
"最高溫度",4951,275
"最高溫度日期",4952,275
"最低溫度",4953,275
"最低溫度日期",4954,275
"降水量",4955,275
"最大10分鐘風風速",4956,275
"最大10分鐘風風向",4957,275
"最大10分鐘風日期",4958,275
"最大瞬間風風速",4959,275
"最大瞬間風風向",4960,275
"最大瞬間風日期",4961,275
"平均相對濕度",4962,275
"最小相對濕度",4963,275
"最小相對濕度日期",4964,275
"測站氣壓",4965,275
"降水日數",4966,275
"日照時數",4967,275
"平均溫度",4968,276
"最高溫度",4969,276
"最高溫度日期",4970,276
"最低溫度",4971,276
"最低溫度日期",4972,276
"降水量",4973,276
"最大10分鐘風風速",4974,276
"最大10分鐘風風向",4975,276
"最大10分鐘風日期",4976,276
"最大瞬間風風速",4977,276
"最大瞬間風風向",4978,276
"最大瞬間風日期",4979,276
"平均相對濕度",4980,276
"最小相對濕度",4981,276
"最小相對濕度日期",4982,276
"測站氣壓",4983,276
"降水日數",4984,276
"日照時數",4985,276
"平均溫度",4986,277
"最高溫度",4987,277
"最高溫度日期",4988,277
"最低溫度",4989,277
"最低溫度日期",4990,277
"降水量",4991,277
"最大10分鐘風風速",4992,277
"最大10分鐘風風向",4993,277
"最大10分鐘風日期",4994,277
"最大瞬間風風速",4995,277
"最大瞬間風風向",4996,277
"最大瞬間風日期",4997,277
"平均相對濕度",4998,277
"最小相對濕度",4999,277
"最小相對濕度日期",5000,277
"測站氣壓",5001,277
"降水日數",5002,277
"日照時數",5003,277
"平均溫度",5004,278
"最高溫度",5005,278
"最高溫度日期",5006,278
"最低溫度",5007,278
"最低溫度日期",5008,278
"降水量",5009,278
"最大10分鐘風風速",5010,278
"最大10分鐘風風向",5011,278
"最大10分鐘風日期",5012,278
"最大瞬間風風速",5013,278
"最大瞬間風風向",5014,278
"最大瞬間風日期",5015,278
"平均相對濕度",5016,278
"最小相對濕度",5017,278
"最小相對濕度日期",5018,278
"測站氣壓",5019,278
"降水日數",5020,278
"日照時數",5021,278
"平均溫度",5022,279
"最高溫度",5023,279
"最高溫度日期",5024,279
"最低溫度",5025,279
"最低溫度日期",5026,279
"降水量",5027,279
"最大10分鐘風風速",5028,279
"最大10分鐘風風向",5029,279
"最大10分鐘風日期",5030,279
"最大瞬間風風速",5031,279
"最大瞬間風風向",5032,279
"最大瞬間風日期",5033,279
"平均相對濕度",5034,279
"最小相對濕度",5035,279
"最小相對濕度日期",5036,279
"測站氣壓",5037,279
"降水日數",5038,279
"日照時數",5039,279
"平均溫度",5040,280
"最高溫度",5041,280
"最高溫度日期",5042,280
"最低溫度",5043,280
"最低溫度日期",5044,280
"降水量",5045,280
"最大10分鐘風風速",5046,280
"最大10分鐘風風向",5047,280
"最大10分鐘風日期",5048,280
"最大瞬間風風速",5049,280
"最大瞬間風風向",5050,280
"最大瞬間風日期",5051,280
"平均相對濕度",5052,280
"最小相對濕度",5053,280
"最小相對濕度日期",5054,280
"測站氣壓",5055,280
"降水日數",5056,280
"日照時數",5057,280
"平均溫度",5058,281
"最高溫度",5059,281
"最高溫度日期",5060,281
